timestamp,pm25,pm10,NO (ug/m3),no2,NOx (ppb),NH3 (ug/m3),so2,co,o3,AT (degC),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),latitude,longitude,station
2025-12-16 13:00:00,119.0,237.0,1.9,30.05,17.525,40.6,16.0,0.79,123.725,26.0,44.5,1.525,206.25,5.0,986.0,0.4475,28.5601,77.1835,RK_Puram
2025-12-16 14:00:00,128.0,243.0,1.875,29.5,17.225,40.5,16.8,0.75,126.6,25.65,45.25,1.475,203.0,5.0,986.0,0.73,28.5601,77.1835,RK_Puram
2025-12-16 15:00:00,112.0,212.0,2.825,30.75,18.65,40.775,15.5,1.125,116.425,25.45,46.25,1.5,205.75,8.5,985.75,0.6925,28.5601,77.1835,RK_Puram
2025-12-16 16:00:00,112.0,233.0,2.1,44.4,25.325,37.475,20.575,1.1925,89.975,24.625,49.0,0.875,188.75,6.0,985.0,0.88,28.5601,77.1835,RK_Puram
2025-12-16 17:00:00,112.0,260.0,2.5,73.1,40.925,35.85,19.625,1.245,44.65,21.2,58.75,0.3,214.25,4.25,985.75,0.81,28.5601,77.1835,RK_Puram
2025-12-16 18:00:00,129.0,265.0,11.1,106.775,65.825,35.45,17.275,1.2675,14.525,18.575,68.0,0.3,236.75,4.25,985.75,0.7,28.5601,77.1835,RK_Puram
2025-12-16 19:00:00,171.0,277.0,4.375,103.75,58.75,38.35,16.575,1.765,26.0,17.925,71.25,0.325,210.25,4.5,985.75,0.6525,28.5601,77.1835,RK_Puram
2025-12-16 20:00:00,169.0,244.0,2.325,87.77499999999999,48.525,42.525,16.1,2.0,32.849999999999994,17.325,72.25,0.3,207.5,5.0,986.0,0.565,28.5601,77.1835,RK_Puram
2025-12-16 21:00:00,213.0,268.0,3.525,93.075,52.4,42.825,17.0,2.175,21.55,16.2,75.25,0.3,197.5,5.0,986.0,0.5675,28.5601,77.1835,RK_Puram
2025-12-16 22:00:00,235.0,311.0,2.575,85.525,47.625,42.425,16.75,2.01,19.4,15.275,78.0,0.3,194.25,5.0,986.0,0.4875,28.5601,77.1835,RK_Puram
2025-12-16 23:00:00,227.0,306.0,2.15,78.225,43.375,41.475,15.625,1.745,27.25,15.1,78.0,0.3,198.0,4.5,986.0,0.4649999999999999,28.5601,77.1835,RK_Puram
2025-12-17 00:00:00,204.0,293.0,1.4,71.95,39.4,38.4,14.9,1.3525,28.025,14.725,78.0,0.3,204.75,4.0,986.0,0.385,28.5601,77.1835,RK_Puram
2025-12-17 01:00:00,185.0,274.0,2.075,71.575,39.75,41.575,14.1,1.2,24.15,13.875,80.0,0.3,207.0,4.0,985.5,0.3175,28.5601,77.1835,RK_Puram
2025-12-17 02:00:00,185.0,259.0,1.7,64.65,35.8,43.45,13.75,1.2,27.7,13.525,81.5,0.3,230.0,4.25,985.0,0.2625,28.5601,77.1835,RK_Puram
2025-12-17 03:00:00,186.0,237.0,2.175,50.7,28.725,34.35,13.775,1.0975,27.225,12.675,83.5,0.3,213.5,4.75,985.75,0.43,28.5601,77.1835,RK_Puram
2025-12-17 04:00:00,163.0,195.0,1.85,46.975,26.475,34.775000000000006,13.85,1.025,24.375,12.45,85.75,0.3,210.0,5.0,986.0,0.5325,28.5601,77.1835,RK_Puram
2025-12-17 05:00:00,197.0,213.0,1.875,45.5,25.75,34.375,13.85,0.975,23.5,12.125,87.0,0.3,213.5,5.0,986.0,0.9975,28.5601,77.1835,RK_Puram
2025-12-17 06:00:00,196.0,235.0,7.75,70.025,43.525,32.4,13.325,0.9925,15.875,12.025,88.25,0.375,215.5,5.0,986.0,1.0325,28.5601,77.1835,RK_Puram
2025-12-17 07:00:00,202.0,249.0,4.575,63.325,37.425,35.725,15.575,1.08,17.25,11.775,89.5,0.725,207.25,4.5,986.0,1.6725,28.5601,77.1835,RK_Puram
2025-12-17 08:00:00,191.0,266.0,11.474999999999998,69.925,46.525,35.5,98.3,1.4,16.575,12.675,90.0,1.125,201.5,20.25,986.0,1.625,28.5601,77.1835,RK_Puram
2025-12-17 09:00:00,200.0,355.0,8.95,56.2,37.15,36.275000000000006,100.6,1.3225,31.3,14.6,87.0,1.55,205.25,50.75,986.0,0.6425,28.5601,77.1835,RK_Puram
2025-12-17 10:00:00,195.0,263.0,5.175,42.45,26.75,37.15,100.35,1.3175,51.65,17.075,79.0,1.575,209.5,74.25,986.0,0.575,28.5601,77.1835,RK_Puram
2025-12-17 11:00:00,185.0,268.0,4.85,42.35,26.5,37.625,102.8,1.2675,71.0,20.9,67.0,1.7,213.25,257.0,986.0,0.615,28.5601,77.1835,RK_Puram
2025-12-17 12:00:00,180.0,252.0,3.35,36.7,22.25,42.175,103.95,1.1675,95.375,24.3,55.0,1.9,206.75,297.75,986.0,0.6475,28.5601,77.1835,RK_Puram
2025-12-17 13:00:00,149.0,255.0,3.1,31.25,19.15,42.5,102.6,1.025,110.025,25.375,51.25,1.825,205.25,262.0,986.0,0.61,28.5601,77.1835,RK_Puram
2025-12-17 14:00:00,123.0,213.0,2.025,30.0,17.625,40.65,102.55,0.8825000000000001,113.95,25.8,48.0,1.775,211.5,69.75,986.0,0.8,28.5601,77.1835,RK_Puram
2025-12-17 15:00:00,96.0,184.0,1.8,32.225,18.6,41.275,102.125,0.9325,114.375,25.8,48.75,1.425,207.0,15.75,986.0,0.8475,28.5601,77.1835,RK_Puram
2025-12-17 16:00:00,112.0,269.0,2.875,49.825,28.825,39.075,104.775,1.15,88.075,24.95,53.25,0.625,200.5,6.25,985.25,0.835,28.5601,77.1835,RK_Puram
2025-12-17 17:00:00,122.0,222.0,2.55,71.775,40.2,36.225,86.825,1.23,53.025,22.0,62.0,0.325,221.5,4.25,986.0,0.8525,28.5601,77.1835,RK_Puram
2025-12-17 18:00:00,125.0,213.0,19.3,111.775,75.125,41.65,71.375,2.1025,10.675,18.75,72.25,0.3,239.0,4.75,986.0,0.7125,28.5601,77.1835,RK_Puram
2025-12-17 19:00:00,224.0,335.0,47.375,114.175,99.275,37.675,72.5,2.46,8.175,17.325,77.0,0.3,233.25,4.75,986.0,0.8225,28.5601,77.1835,RK_Puram
2025-12-17 20:00:00,163.0,255.0,87.7,105.775,127.625,45.25,74.275,3.72,8.825,15.9,82.0,0.3,196.75,5.0,986.0,1.235,28.5601,77.1835,RK_Puram
2025-12-17 21:00:00,344.0,407.0,131.425,85.925,152.55,45.975,77.5,5.1275,8.725,15.075,85.0,0.3,210.0,5.0,986.0,1.6425,28.5601,77.1835,RK_Puram
2025-12-17 22:00:00,460.0,563.0,216.05,55.25,205.0,44.975,80.5,7.1625,8.15,14.175,87.25,0.3,205.25,5.0,986.0,2.2775,28.5601,77.1835,RK_Puram
2025-12-17 23:00:00,415.0,521.0,217.6,54.375,205.825,38.525,57.625,5.2875,6.375,13.75,89.25,0.3,199.0,4.75,986.0,2.925,28.5601,77.1835,RK_Puram
2025-12-18 00:00:00,287.0,431.0,156.79999999999998,37.975,147.675,39.3,17.375,3.865,6.2,13.175,90.5,0.3,200.5,4.25,986.0,3.5375,28.5601,77.1835,RK_Puram
2025-12-18 01:00:00,320.0,450.0,113.25,32.15,109.175,42.525,15.025,3.185,8.2,12.75,91.0,0.3,221.75,4.0,985.75,3.0,28.5601,77.1835,RK_Puram
2025-12-18 02:00:00,321.0,420.0,100.95,26.8,96.35,43.05,14.9,2.96,10.05,12.225,91.75,0.3,202.25,4.25,985.5,2.7675,28.5601,77.1835,RK_Puram
2025-12-18 03:00:00,317.0,400.0,76.25,20.275,72.775,37.125,14.1,2.595,6.7,11.825,92.0,0.3,201.75,4.75,986.0,2.6225,28.5601,77.1835,RK_Puram
2025-12-18 04:00:00,291.0,340.0,77.575,18.525,72.92500000000001,35.525,12.95,2.2825,6.525,11.7,92.0,0.3,200.0,5.0,986.0,1.9775,28.5601,77.1835,RK_Puram
2025-12-18 05:00:00,302.0,346.0,71.275,27.25,72.45,37.675,13.05,2.12,7.925,12.35,92.75,0.3,190.75,5.0,986.0,1.7975,28.5601,77.1835,RK_Puram
2025-12-18 06:00:00,376.0,511.0,34.5,52.15,55.8,40.725,12.925,1.785,6.95,13.475,93.0,0.4,212.0,5.0,986.0,2.0375,28.5601,77.1835,RK_Puram
2025-12-18 07:00:00,321.0,458.0,19.95,55.975,45.95,41.925,13.975,1.56,5.875,13.675,93.0,0.4,224.5,4.5,986.0,2.295,28.5601,77.1835,RK_Puram
2025-12-18 08:00:00,274.0,412.0,12.05,55.35,39.25,42.7,15.9,1.44,6.55,13.55,93.5,0.475,238.25,4.5,986.0,2.2975,28.5601,77.1835,RK_Puram
2025-12-18 09:00:00,249.0,365.0,13.0,50.625,37.475,43.15,14.5,1.3625,7.65,13.65,93.5,0.625,232.5,6.75,986.0,2.0625,28.5601,77.1835,RK_Puram
2025-12-18 10:00:00,241.0,337.0,13.55,54.775,40.15,45.375,13.975,1.275,10.55,14.3,93.0,0.75,242.5,36.25,986.0,1.21,28.5601,77.1835,RK_Puram
2025-12-18 11:00:00,279.0,364.0,10.75,59.65,40.45,48.25,14.125,1.28,23.725,16.75,90.25,0.775,219.25,142.25,986.0,0.585,28.5601,77.1835,RK_Puram
2025-12-18 12:00:00,323.0,370.0,6.75,76.67500000000001,46.25,55.3,16.0,1.3475,42.775,19.4,80.5,0.825,207.25,148.5,986.0,0.72,28.5601,77.1835,RK_Puram
2025-12-18 13:00:00,306.0,388.0,5.775,83.025,48.85,57.3,19.125,1.38,53.85,21.45,70.25,0.8250000000000001,205.0,145.75,986.0,0.8,28.5601,77.1835,RK_Puram
2025-12-18 14:00:00,280.0,381.0,3.775,79.375,45.275000000000006,58.475,16.975,1.4625,74.425,21.75,67.75,0.7,197.5,69.0,986.0,0.9475,28.5601,77.1835,RK_Puram
2025-12-18 15:00:00,291.0,388.0,3.975,81.675,46.650000000000006,59.125,14.2,1.4675,61.725,21.375,69.25,0.6,182.5,24.5,986.0,0.93,28.5601,77.1835,RK_Puram
2025-12-18 16:00:00,315.0,473.0,3.325,87.55,49.275,56.9,12.45,1.69,57.55,20.1,73.25,0.35,209.5,6.0,985.0,0.81,28.5601,77.1835,RK_Puram
2025-12-18 17:00:00,351.0,500.0,7.55,101.925,60.35,55.675,12.425,1.985,18.7,17.625,79.5,0.3,186.75,4.0,985.5,1.0525,28.5601,77.1835,RK_Puram
2025-12-18 18:00:00,344.0,482.0,32.2,90.775,74.45,57.625,11.975,2.52,7.525,15.825,84.75,0.3,191.5,4.25,985.75,2.3575,28.5601,77.1835,RK_Puram
2025-12-18 19:00:00,343.0,492.0,74.94999999999999,76.875,101.925,58.7,14.275,3.06,7.325,15.025,88.0,0.3,187.0,4.75,986.0,2.6725,28.5601,77.1835,RK_Puram
2025-12-18 20:00:00,383.0,521.0,142.725,63.925,150.025,65.9,16.525,4.994999999999999,8.275,14.725,89.25,0.3,195.75,5.0,986.0,2.0675,28.5601,77.1835,RK_Puram
2025-12-18 21:00:00,581.0,680.0,220.825,43.65,202.725,68.225,21.3,7.1625,9.225,14.275,90.0,0.3,223.0,5.0,986.0,1.9875,28.5601,77.1835,RK_Puram
2025-12-18 22:00:00,680.0,804.0,217.45,41.025,198.55,59.1,25.4,5.5225,6.9,13.825,91.0,0.3,212.25,5.0,986.0,1.98,28.5601,77.1835,RK_Puram
2025-12-18 23:00:00,438.0,554.0,199.45,34.95,180.75,54.6,22.675,4.155,6.425,13.1,91.25,0.3,225.75,5.0,986.0,1.96,28.5601,77.1835,RK_Puram
2025-12-19 00:00:00,385.0,486.0,195.15,28.775,173.95,49.425,16.675,4.4275,6.1,12.6,92.0,0.3,217.5,4.75,986.0,2.3025,28.5601,77.1835,RK_Puram
2025-12-19 01:00:00,349.0,467.0,157.0,33.95,145.7,53.25,15.825,4.1475,9.85,12.5,92.0,0.3,180.25,4.75,986.0,2.29,28.5601,77.1835,RK_Puram
2025-12-19 02:00:00,334.0,427.0,126.6,43.7,126.2,52.0,15.8,3.715,10.5,12.575,93.0,0.3,235.25,5.0,986.0,2.175,28.5601,77.1835,RK_Puram
2025-12-19 03:00:00,338.0,437.0,64.775,62.5,85.9,47.65,9.875,2.66,6.7,12.725,93.25,0.5,205.25,5.0,986.0,1.7425000000000002,28.5601,77.1835,RK_Puram
2025-12-19 04:00:00,227.0,279.0,22.2,58.05,48.925,47.8,7.175,1.7525,6.175,12.55,94.0,0.875,199.75,5.0,986.0,1.475,28.5601,77.1835,RK_Puram
2025-12-19 05:00:00,,,3.075,42.825,25.25,45.025,5.3,1.2825,7.775,12.025,94.0,0.875,197.0,5.0,986.0,1.31,28.5601,77.1835,RK_Puram
2025-12-19 06:00:00,158.0,169.0,2.95,52.35,30.275,43.625,2.55,1.15,8.2,11.7,94.25,0.9,195.75,5.0,986.0,1.2475,28.5601,77.1835,RK_Puram
2025-12-19 07:00:00,166.0,177.0,4.925,54.85,33.175,45.225,2.225,0.3875,8.075,11.4,95.0,0.8250000000000001,201.75,5.0,986.0,1.3475,28.5601,77.1835,RK_Puram
2025-12-19 08:00:00,153.0,200.0,7.875,45.75,30.725,43.525,3.15,0.38,9.975,11.6,95.0,0.7,204.0,5.0,986.0,1.61,28.5601,77.1835,RK_Puram
2025-12-19 09:00:00,186.0,241.0,12.9,52.075,38.175,44.375,2.55,0.315,10.0,11.95,95.0,1.05,202.25,7.0,986.0,1.74,28.5601,77.1835,RK_Puram
2025-12-19 10:00:00,201.0,267.0,15.15,64.4,46.6,45.475,2.0,0.31,13.075,12.55,95.0,1.225,206.5,29.5,986.0,1.0675,28.5601,77.1835,RK_Puram
2025-12-19 11:00:00,210.0,276.0,11.45,61.475,42.025,48.575,1.35,0.15,24.825,14.575,94.0,1.25,213.25,163.25,986.0,0.4625,28.5601,77.1835,RK_Puram
2025-12-19 12:00:00,213.0,250.0,9.15,66.27499999999999,42.675,55.525,2.2,0.0574999999999999,47.225,18.2,88.25,1.25,206.0,230.0,986.0,0.5825,28.5601,77.1835,RK_Puram
2025-12-19 13:00:00,222.0,287.0,5.675000000000001,66.45,39.95,58.35,2.075,0.68,67.1,21.275,70.5,1.475,216.5,228.25,986.0,0.6575,28.5601,77.1835,RK_Puram
2025-12-19 14:00:00,211.0,295.0,3.4,52.375,30.625,56.575,2.85,1.73,87.94999999999999,22.1,64.25,1.4,217.25,75.25,986.0,0.945,28.5601,77.1835,RK_Puram
2025-12-19 15:00:00,224.0,309.0,3.1,50.375,29.35,49.95,2.7,1.3675,91.05,22.375,62.75,1.2,212.5,21.5,986.0,1.0875,28.5601,77.1835,RK_Puram
2025-12-19 16:00:00,222.0,315.0,2.5,52.75,30.1,43.5,1.1333333333333333,1.2875,80.825,22.225,60.75,0.85,207.75,7.75,986.0,1.0225,28.5601,77.1835,RK_Puram
2025-12-19 17:00:00,191.0,324.0,5.225,87.4,50.775,42.35,13.025,1.6275,34.925,19.1,69.5,0.3,239.5,5.0,986.0,0.82,28.5601,77.1835,RK_Puram
2025-12-19 18:00:00,241.0,335.0,33.4,102.3,81.55,39.475,17.2,2.1175,7.6,15.65,79.75,0.3,215.75,5.0,986.0,1.4525,28.5601,77.1835,RK_Puram
2025-12-19 19:00:00,276.0,398.0,112.95,80.125,134.425,48.225,20.7,3.5875,7.025,14.075,85.5,0.3,190.75,5.0,986.0,2.795,28.5601,77.1835,RK_Puram
2025-12-19 20:00:00,317.0,442.0,234.4,59.75,222.35,57.825,23.8,6.4475,8.625,13.125,88.0,0.3,180.75,5.0,986.0,2.5875,28.5601,77.1835,RK_Puram
2025-12-19 21:00:00,593.0,699.0,314.85,52.875,284.17499999999995,55.375,28.825,7.965,8.55,12.55,89.5,0.3,226.0,5.0,986.0,2.34,28.5601,77.1835,RK_Puram
2025-12-19 22:00:00,683.0,782.0,335.125,50.825,299.5,51.45,32.65,7.8175,8.3,12.0,90.0,0.3,193.75,5.0,986.0,2.1425,28.5601,77.1835,RK_Puram
2025-12-19 23:00:00,533.0,621.0,346.55,39.6,302.8,50.275,32.0,7.2125,6.55,11.4,90.75,0.3,218.0,4.75,986.0,2.2675,28.5601,77.1835,RK_Puram
2025-12-20 00:00:00,489.0,577.0,328.4,28.15,281.95,44.025,20.575,6.1175,5.725,10.775,91.0,0.3,181.25,4.75,986.0,2.68,28.5601,77.1835,RK_Puram
2025-12-20 01:00:00,367.0,447.0,290.025,30.475,252.0,45.175,17.975,4.915,7.15,10.475,91.75,0.3,152.0,4.5,986.0,2.4925,28.5601,77.1835,RK_Puram
2025-12-20 02:00:00,323.0,387.0,254.65,29.75,222.85,44.75,18.05,4.815,7.225,10.1,92.0,0.3,196.5,4.75,986.0,2.2475,28.5601,77.1835,RK_Puram
2025-12-20 03:00:00,289.0,342.0,218.3,26.075000000000003,191.325,37.125,14.45,4.0425,6.375,9.8,92.0,0.3,196.0,5.0,986.0,1.8575,28.5601,77.1835,RK_Puram
2025-12-20 04:00:00,237.0,279.0,196.525,21.525,171.25,38.275,12.525,3.43,6.275,9.575,92.0,0.3,200.0,5.0,986.0,1.6625,28.5601,77.1835,RK_Puram
2025-12-20 05:00:00,238.0,251.0,158.775,24.7,142.25,37.925,11.075,2.9125,6.075,9.45,92.75,0.3,199.5,5.0,986.0,1.4725,28.5601,77.1835,RK_Puram
2025-12-20 06:00:00,226.0,279.0,159.52499999999998,19.775,140.225,39.075,11.6,3.0125,6.475,9.4,93.0,0.3,192.0,5.0,986.0,1.015,28.5601,77.1835,RK_Puram
2025-12-20 07:00:00,277.0,335.0,143.775,24.575,129.95,43.3,12.6,2.9450000000000003,7.375,9.425,93.0,0.3,178.75,4.75,986.0,1.1,28.5601,77.1835,RK_Puram
2025-12-20 08:00:00,301.0,410.0,70.725,43.175,80.475,42.85,11.775,2.485,7.35,10.025,93.0,0.45,195.25,13.25,986.0,1.1375,28.5601,77.1835,RK_Puram
2025-12-20 09:00:00,312.0,390.0,42.575,43.1,57.525,42.75,10.05,1.7825,7.65,10.525,93.0,0.975,190.5,12.25,986.0,1.1725,28.5601,77.1835,RK_Puram
2025-12-20 10:00:00,250.0,321.0,33.35,43.825,50.4,43.625,8.475,1.5425,7.025,11.15,93.0,0.85,217.5,20.0,986.0,0.975,28.5601,77.1835,RK_Puram
2025-12-20 11:00:00,193.0,252.0,20.575,42.175,39.15,42.475,7.4,1.3875,7.825,11.7,93.0,1.4,175.75,26.25,986.0,0.7875,28.5601,77.1835,RK_Puram
2025-12-20 12:00:00,188.0,222.0,14.475,41.825,34.05,48.45,6.9,1.25,10.025,12.6,92.5,1.3,189.75,32.25,986.0,0.65,28.5601,77.1835,RK_Puram
2025-12-20 13:00:00,206.0,237.0,9.35,40.65,29.2,47.525,4.55,0.865,16.525,14.025,91.25,1.65,170.5,63.25,986.0,0.4075,28.5601,77.1835,RK_Puram
2025-12-20 14:00:00,238.0,290.0,9.0,45.55,31.55,47.55,4.05,0.7775000000000001,25.575,15.775,86.5,1.6,145.25,65.5,986.0,0.5175000000000001,28.5601,77.1835,RK_Puram
2025-12-20 15:00:00,265.0,315.0,6.6,52.425,33.225,48.425,5.7,0.93,32.425,16.675,81.5,1.2,175.5,28.0,986.0,0.4175,28.5601,77.1835,RK_Puram
2025-12-20 16:00:00,274.0,373.0,6.225,61.25,37.65,35.05,13.075,1.4575,26.15,16.6,80.25,1.025,143.0,10.25,986.0,0.4,28.5601,77.1835,RK_Puram
2025-12-20 17:00:00,294.0,401.0,7.0,70.225,43.05,45.25,13.675,1.9925,13.7,15.375,82.5,0.7000000000000001,148.75,5.0,986.0,0.3974999999999999,28.5601,77.1835,RK_Puram
2025-12-20 18:00:00,294.0,422.0,30.375,69.3,61.575,53.475,15.2,2.5,6.275,13.975,86.25,0.575,153.0,5.0,986.0,1.22,28.5601,77.1835,RK_Puram
2025-12-20 19:00:00,316.0,445.0,36.4,60.575,61.825,44.725,15.3,2.42,6.225,13.275,88.5,0.525,101.0,5.0,986.0,1.2975,28.5601,77.1835,RK_Puram
2025-12-20 20:00:00,306.0,418.0,31.75,51.8,53.35,48.75,15.925,1.925,6.925,12.575,89.75,0.6000000000000001,145.25,5.0,986.0,1.455,28.5601,77.1835,RK_Puram
2025-12-20 21:00:00,306.0,390.0,11.375,43.0,32.125,53.525,15.65,1.3,8.024999999999999,12.6,91.25,0.475,187.5,5.0,986.0,1.2875,28.5601,77.1835,RK_Puram
2025-12-20 22:00:00,256.0,332.0,5.175,39.05,24.975,52.825,16.825,1.1875,9.4,13.1,92.0,0.425,183.5,5.0,986.0,1.3,28.5601,77.1835,RK_Puram
2025-12-20 23:00:00,256.0,339.0,3.75,37.975,23.25,54.075,17.6,1.3925,9.475,13.225,92.25,0.6499999999999999,159.25,5.0,986.0,1.335,28.5601,77.1835,RK_Puram
2025-12-21 00:00:00,254.0,371.0,5.325,51.025,31.475,51.05,24.025,1.75,8.1,13.35,93.0,0.875,159.5,5.0,986.0,1.4,28.5601,77.1835,RK_Puram
2025-12-21 01:00:00,278.0,423.0,2.775,38.25,22.6,53.55,25.275,1.6225,15.5,13.325,93.0,0.975,173.75,5.0,986.0,1.2375,28.5601,77.1835,RK_Puram
2025-12-21 02:00:00,217.0,333.0,1.9,24.9,14.8,55.45,25.6,2.15,21.175,13.2,93.0,0.9,171.5,5.0,986.0,1.28,28.5601,77.1835,RK_Puram
2025-12-21 03:00:00,200.0,285.0,1.575,22.0,12.975,45.325,24.1,2.865,19.4,13.05,93.0,0.625,181.5,5.0,986.0,1.1725,28.5601,77.1835,RK_Puram
2025-12-21 04:00:00,173.0,239.0,1.4,20.975,12.325,45.625,24.025,2.78,20.175,12.975,93.0,0.775,187.75,5.0,986.0,1.14,28.5601,77.1835,RK_Puram
2025-12-21 05:00:00,179.0,229.0,1.95,16.775,10.5,44.35,22.700000000000003,2.6675,24.875,12.85,93.0,0.8,187.25,5.0,986.0,0.9875,28.5601,77.1835,RK_Puram
2025-12-21 06:00:00,175.0,238.0,1.625,15.825,9.75,44.325,23.6,3.01,25.875,12.85,93.0,0.775,185.5,5.0,986.0,1.0225,28.5601,77.1835,RK_Puram
2025-12-21 07:00:00,184.0,252.0,1.45,18.3,10.95,46.25,21.425,3.125,22.875,12.8,93.0,0.55,197.25,5.0,986.0,1.0125,28.5601,77.1835,RK_Puram
2025-12-21 08:00:00,188.0,263.0,1.4500000000000002,19.3,11.45,44.35,21.15,3.08,20.475,12.6,93.0,0.8250000000000001,206.5,5.0,986.0,0.8300000000000001,28.5601,77.1835,RK_Puram
2025-12-21 09:00:00,175.0,271.0,2.4000000000000004,19.6,12.35,44.4,20.35,2.8725,20.225,12.8,93.0,0.7,208.0,5.0,986.0,0.79,28.5601,77.1835,RK_Puram
2025-12-21 10:00:00,175.0,241.0,4.05,23.775,15.925,44.125,21.625,2.83,20.05,13.525,92.25,0.65,200.25,15.25,986.0,0.4625,28.5601,77.1835,RK_Puram
2025-12-21 11:00:00,195.0,259.0,6.25,32.025,22.1,44.475,21.625,3.0575,20.725,14.4,91.0,0.925,181.75,38.0,986.0,0.195,28.5601,77.1835,RK_Puram
2025-12-21 12:00:00,213.0,261.0,6.825,33.325,23.25,46.8,21.775,3.1725,30.125,15.975,86.75,1.075,151.25,122.75,986.0,0.3025,28.5601,77.1835,RK_Puram
2025-12-21 13:00:00,233.0,296.0,5.65,40.675,26.275,46.325,22.35,3.23,42.1,17.6,79.25,1.35,156.25,137.75,986.0,0.3775,28.5601,77.1835,RK_Puram
2025-12-21 14:00:00,261.0,331.0,6.25,48.175,30.725,46.25,21.4,3.345,44.95,17.925,75.5,1.425,134.0,73.0,986.0,0.7125,28.5601,77.1835,RK_Puram
2025-12-21 15:00:00,268.0,337.0,4.575,50.0,30.325,48.45,21.775,3.4575,48.925,17.95,74.75,1.05,132.75,31.25,986.0,0.655,28.5601,77.1835,RK_Puram
2025-12-21 16:00:00,241.0,339.0,4.375,57.7,34.225,46.5,22.0,3.4725,34.575,17.475,75.5,1.125,138.25,10.0,986.0,0.4275,28.5601,77.1835,RK_Puram
2025-12-21 17:00:00,255.0,371.0,4.6,59.8,35.575,46.9,22.35,3.515,20.8,15.975,79.25,0.625,143.5,5.0,986.0,0.2025,28.5601,77.1835,RK_Puram
2025-12-21 18:00:00,230.0,329.0,16.375,58.975,44.650000000000006,46.725,23.75,3.6,7.65,14.575,83.5,0.375,160.75,5.0,986.0,0.2975,28.5601,77.1835,RK_Puram
2025-12-21 19:00:00,226.0,331.0,25.525,55.0,50.025,45.675,22.35,3.67,6.725,13.75,86.25,0.575,137.0,5.0,986.0,0.4225,28.5601,77.1835,RK_Puram
2025-12-21 20:00:00,233.0,310.0,37.55,47.4,55.7,48.05,23.4,3.8025,6.375,13.4,88.0,0.35,160.5,5.0,986.0,0.5675,28.5601,77.1835,RK_Puram
2025-12-21 21:00:00,250.0,324.0,33.475,46.275000000000006,51.85,47.2,24.4,3.82,6.375,12.975,89.25,0.55,114.0,5.0,986.0,0.5325,28.5601,77.1835,RK_Puram
2025-12-21 22:00:00,259.0,359.0,10.35,40.875,30.175,46.425,23.3,3.1475,7.5,12.575,90.0,0.7,141.5,5.0,986.0,0.5575,28.5601,77.1835,RK_Puram
2025-12-21 23:00:00,223.0,320.0,5.9,36.3,24.1,47.3,21.35,3.045,8.425,12.425,91.0,0.75,138.5,5.0,986.0,0.655,28.5601,77.1835,RK_Puram
2025-12-22 00:00:00,230.0,339.0,2.525,23.3,14.45,45.0,18.025,1.79,15.35,12.45,91.75,0.525,210.25,5.0,986.0,0.8425,28.5601,77.1835,RK_Puram
2025-12-22 01:00:00,205.0,322.0,2.3,23.8,14.55,49.4,16.525,1.255,17.45,12.725,92.0,0.525,170.25,5.0,986.0,0.7675,28.5601,77.1835,RK_Puram
2025-12-22 02:00:00,224.0,372.0,1.95,20.9,12.75,51.65,19.3,1.225,23.125,12.675,92.0,0.75,188.5,5.0,986.0,0.595,28.5601,77.1835,RK_Puram
2025-12-22 03:00:00,202.0,306.0,1.95,16.775,10.525,42.35,17.15,1.225,26.175,12.725,92.0,0.675,187.5,5.0,986.0,0.6075,28.5601,77.1835,RK_Puram
2025-12-22 04:00:00,218.0,289.0,1.85,18.1,11.125,43.3,17.175,1.2075,24.225,12.625,92.0,0.65,205.0,5.0,986.0,0.6425000000000001,28.5601,77.1835,RK_Puram
2025-12-22 05:00:00,241.0,340.0,2.275,19.975,12.475,43.125,15.25,1.1725,18.075,12.725,92.0,0.45,211.25,5.0,986.0,0.6225,28.5601,77.1835,RK_Puram
2025-12-22 06:00:00,235.0,335.0,1.975,20.65,12.6,42.95,15.0,1.1525,20.275,12.55,92.0,0.625,178.5,5.0,986.0,0.53,28.5601,77.1835,RK_Puram
2025-12-22 07:00:00,227.0,328.0,2.55,24.25,14.975,44.025,16.174999999999997,1.13,17.825000000000003,12.4,92.0,0.575,197.0,5.0,986.0,0.5774999999999999,28.5601,77.1835,RK_Puram
2025-12-22 08:00:00,208.0,309.0,4.425,30.7,19.950000000000003,41.625,15.725,1.1749999999999998,13.75,12.4,92.0,0.525,216.0,5.0,986.0,0.5475,28.5601,77.1835,RK_Puram
2025-12-22 09:00:00,197.0,310.0,4.7,27.825,18.625,41.875,15.45,1.14,17.4,12.625,92.0,0.75,212.25,7.25,986.0,0.3275,28.5601,77.1835,RK_Puram
2025-12-22 10:00:00,195.0,287.0,7.225,27.875,20.675,42.025,15.6,1.1225,20.75,13.2,91.75,0.975,168.75,25.5,986.0,0.245,28.5601,77.1835,RK_Puram
2025-12-22 11:00:00,212.0,302.0,6.725,28.025,20.35,41.25,14.8,1.1725,28.25,15.125,89.25,1.0,179.5,139.0,986.0,0.2025,28.5601,77.1835,RK_Puram
2025-12-22 12:00:00,238.0,298.0,5.625,44.475,28.225,44.275,16.15,1.3025,48.575,19.175,76.5,0.85,203.75,252.75,986.0,0.21,28.5601,77.1835,RK_Puram
